0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
7771,RELD SACIFIA,,30-52055782-9,AV. CHICLANA 3174,1259,,1,4911-0000,INFO@RELD.COM.AR,ARGENTINA,,IN,901-931137-8,0,0,0,,202,2
7772,RESPUESTOS JUJUY S.H.,,30-71009152-4,JUJY 721,0,,1,4932-9345/4139-7216,,ARGENTINA,,IN,1173751-04,0,0,0,,202,2
7773,SUMAN S.A.,,33-70784791-9,VIRREY LORETO 3336,0,CARAPACHAY,2,,,ARGENTINA,,IN,901-056549-8,0,0,0,,202,2
7774,RINGBALL CORPORATION,,,2160 MEADOWPINE BLVD,0,MISSISSAUGA,25,,muho@ringball.com,,GUS MUHO,XE,,0,0,0,,202,2
7775,PRECIO CALIDAD INFORMATICA,,20-30183535-4,BOLIVIA 470 PISO 2 OF. 10,1406,,1,4612-1049,,ARGENTINA,,IN,901-675097-8,0,0,0,,202,2
7776,COSAS NUESTRAS S.A.,,30-70793738-2,AV. SANTA FE 3212,0,C.A.B.A.,1,,,ARGENTINA,,IN,902-793023-5,0,0,0,,202,2
7777,TRAVEL CBA S.R.L.,,30-71112450-7,AV.SANTA FE 3253-ALTO PALERMO,0,C.A.B.A.,1,,,ARGENTINA,,IN,,0,0,0,,202,2
7778,COPIARTE,,27-11216728-0,GRAL.MANUEL BELGRANO 374,1708,MORON,2,,,ARGENTINA,,IN,27-11216728-0,0,0,0,,202,2
7779,RICARDO CAVALLERO S.R.L.,,30-66139337-4,BAHIA BLANCA 1070,1407,,1,4636-1547/1507,VENTAS@CHSAUTO.COM,ARGENTINA,,IN,901-150146-0,0,0,0,,202,2
7780,MENSON CORP S.A.,,30-71053610-0,MALABIA 494,1414,,1,4855-0996,,ARGENTINA,,IN,1179214-11,0,0,0,,202,2
7781,TELEFONICA DE ARGENTINA S.A.,,30-63945397-5,CORRIENTES 707,1043,,1,,,ARGENTINA,,IN,901-951774-9,0,189075,189075,,202,2
7782,GAS NATURAL FENOSA,,30-65786411-7,ISABEL LA CATOLICA 939,1268,,1,,,ARGENTINA,,IN,901-987119-1,0,0,0,,202,2
7783,FARMACITY S.A.,,30-69213874-7,PEDRO GOYENA 701,0,C.A.B.A.,1,,,ARGENTINA,,IN,901-038409-7,0,0,0,,202,2
7784,LOPEZ JAVIER Y OTERO ROBERTO,,30-70942943-0,AV.DIRECTORIO 802,1424,C.A.B.A,1,,,ARGENTINA,,IN,30-70942943-0,0,0,0,,202,2
7785,TUBOS RENARD S.A.,,30-70930824-2,LAVALLE 1859,1650,VILLA MAIPU,2,,,ARGENTINA,,IN,901-215234-9,0,0,0,,202,2
7786,ACEROS FB S.R.L.,,30-71418047-5,MENDOZA 6352,1657,LOMA HERMOSA,2,4848-0067/4841-1752/4841-1355,Karina@acerosfb.com.ar/KARINA SANTERVAS,ARGENTINA,WWW.ACEROSFB.COM.AR,IN,901-604556-0,0,0,0,,202,2
7787,T.A.PLUSMAR S.A.,,30-57733887-2,AV. RAMOS MEJIA 1680 DEP 87,0,,1,4312-6712,,ARGENTINA,,IN,901-889277-0,0,0,0,,0,0
7788,DR. HORACIO A. IRIGOYEN,,23-17374734-9,RECONQUISTA 611 4 B,1003,,1,4312-6788/4313-4305,,ARGENTINA,,MT,EXENTO,0,0,0,,202,2
7789,BORINTECH S.R.L.,,30-71429299-0,AV. EL CANO 4971,1427,,1,4556-1000,,ARGENTINA,,IN,901-678279-7,0,0,0,,0,0
7790,MECANICA MARCOS S.R.L.,,30-70840599-6,PAVON 4302,0,,1,,,ARGENTINA,,IN,1109220-03,0,0,0,,202,2
7791,INTERLUB S.A.,,30-57576671-0,ARGENTINA 992,1657,LOMA HERMOSA,2,4769-6980/4850/4848-3833/2714,ADMINISTRACION@INTERLUBSA.COM,ARGENTINA,,IN,901-929160-1,0,0,0,,202,2
7792,ELINSUR S.R.L.,,33-66312642-9,AV. FRANCISCO DE LA CRUZ 3487,1437,,2,4918-2056,INFO@ELINSUR.COM,ARGENTINA,,IN,901-223860-2,0,0,0,,202,2
7793,ABX DISTRIBUTING,,,5717 BINGLE RD;HOUSTON;TX77092,0,ESTADOS UNIDOS,25,713-957-1700/713-957-1701,,,,XE,,0,0,0,,0,0
7794,ACE BEARINGS & TRANSMISSION CO,,,UNIT 14 THE DUNSTALL HILL ESTA,0,GORSEBROOK ROAD WEST MIDLANS,25,+44(0)1902317880 / +44(0)1902317881,,WOLVERHAMPTON - ENGLAND,,XE,,0,0,0,,202,2
7796,RAULET GOMA,,20-14804780-5,RAULET 19,1437,,1,4923-7687,INFO@RAULETGOMA.COM.AR,ARGENTINA,,IN,9023137328,0,0,0,,0,0
7797,SISTEMAS ELECTRONICOS INDUSTRI,ALES,20-07638219-1,A. LARTIGAU 2259,1754,SAN JUSTO,2,,SEII@CIUDAD.COM.AR,ARGENTINA,,MT,902-7767621,0,0,0,,202,2
7798,PINTURERIAS GRAN PRIX,,23-07773525-9,PTE. PERON 2086,1706,HAEDO,2,4659-7265,,ARGENTINA,,IN,23-07773525-9,0,0,0,,202,2
7799,REFLEX COMPUTACION S.A.,,30-71171313-8,VIAMONTE 1181 4TO PISO,1053,,1,,,ARGENTINA,,IN,1241664-09,0,0,0,,202,2
7800,CASA GOYO S.A.,,30-53446675-3,RIO CUARTO 3113,1292,,1,4302-6559,VENTAS@CASAGOYO.COM.AR,ARGENTINA,,IN,131825-10,0,0,0,,202,2
7801,ARMY COMPUTERS,,27-26436171-6,CNEL.RAMON FALCON 1965 3 DTO 7,1406,,1,,,ARGENTINA,,IN,1054948-01,0,0,0,,202,2
7802,LA RASTRA S.R.L.,,30-71241754-0,RIVADAVIA 348,0,,7,,,ARGENTINA,,IN,98319,0,0,0,,202,2
7803,LUCANIA S.R.L.,,30-69197907-1,MORENO 676,0,COMODORO RIVADAVIA,7,,,ARGENTINA,,IN,744858,0,0,0,,202,2
7804,POSADAS DEL SUR S.A.,,30-70782996-2,PERITO MORENO Y SARMIENTO,9017,LAS HERAS,20,(0297)497-4816/497-4225/497-5205,,ARGENTINA,,IN,901056322-1,0,0,0,,202,2
7805,AUTOTAG S.A.,,30-71096342-4,AV.RIVADAVIA 7472,1406,C.A.B.A.,1,4610-9600/CONMUTADOR 4610-9650,,ARGENTINA,,IN,901-385293-6,0,0,0,,202,2
7806,GPS ROUTER S.A.,,30-71237307-1,SOR JUANA DE LA CRUZ 1446,0,C.A.B.A.,1,,,ARGENTINA,,IN,901-570202-9,0,0,0,,202,2
7807,ARBA-AGENCIA DE RECAUDACION,,20-08339223-2,AZURDUY 122,1688,,2,,,ARGENTINA,,EX,,0,0,0,,202,2
7808,HIDROGRUAS F.A.,,20-25427542-6,NAZCA 1036,1746,FRACISCO ALVAREZ,2,15-5429-5148,,ARGENTINA,,IN,20-25427542-6,0,0,0,,202,2
7809,ELECTROMAQUINAS S.R.L.,,30-68405287-6,AV. AMANCIO ALCORTA 2834,1437,,1,4911-7065,INFO@ELECTROMAQUINAS.COM,ARGENTINA,,IN,901-546793-5,0,0,0,,202,2
7810,DIPSOL S.R.L.,,30-71078713-8,Dr. J.J. Di LUCA 42,2804,CAMPANA,2,(03489)441046/441060,DIPSOL@DIPSOL.COM.AR,ARGENTINA,,IN,30-71078713-8,0,0,0,,202,2
7811,SARANDI SHOP,,20-26786726-8,BRANDSEN 2785,1872,SARANDI,2,3532-5017,,ARGENTINA,,MT,20-26786726-8,0,0,0,,202,2
7812,FERRETERIA ALMAFUERTE,,27-04449350-6,AV. RIVADAVIA 3813,1204,,1,4983-9116,,ARGENTINA,,IN,800888-04,0,0,0,,202,2
7813,KIAN HO BEARINGS LTD,,,5 CHANGI SOUTH STREET 3,8611,,25,(65) 62859852/3 ; 62811366,davidloh@kianho.com.sg,SINGAPORE,,XE,,0,0,0,,202,2
7814,ALBERTO MALITO & CIA. S.R.L.,,30-70725855-8,HIPOLITO IRIGOYEN 1050,1870,AVELLANEDA,2,4228-5360/4208-7280/8881,VENTAS@ALBERTOMALITO.COM.AR,ARGENTINA,,IN,902-780469-7,0,0,0,,202,2
7815,GFAST,,30-71199205-3,MARCOS PAZ 1963,1407,,1,4010-1600/4639-6990,VENTAS@GFAST.COM,ARGENTINA,,IN,901-582035-1,0,0,0,,202,2
7816,LEADER ELECTRONIC S.A.,,30-67920204-5,CORRIENTES 324,1193,,1,4866-4692,,ARGENTINA,,IN,901-167222-6,0,0,0,,202,2
7817,MACCIONE HNOS. S.H.,,30-63724732-4,AV. PTE. PERON 3245,1706,HAEDO,2,4443-2635,,ARGENTINA,,IN,30637247325,0,0,0,,202,2
7818,CAMOZZI NEUMATICA S.A.,,30-69019533-6,DR. PEDRO CHUTRO 3048,1437,,1,4911-0816/ FAX,,ARGENTINA,,IN,901-193580-1,0,0,0,,202,2
7819,AXION ENERGY ARGENTINA S.A.,,30-50691900-9,AV.GRAL PAZ 525,0,GENERAL PAZ,1,,,ARGENTINA,,IN,901-911510-9,0,0,0,,202,2
7820,METALES Y PLASTICOS MUNRO,,20-28659118-4,BERNARDO ADER 3131,1606,CARAPACHAY,2,4756-2681,,ARGENTINA,,IN,20-28659118-4,0,0,0,,202,2
7821,DROGUERIA IND. HURLINGHAM,,20-28381583-9,AV.VERGARA 3517,1686,HURLINGHAM,2,4452-0348,QUIMICADIH@SPEEDY.COM.AR,ARGENTINA,,IN,20-28381583-9,0,0,0,,202,2
7822,MAQUIMUNDO LINIERS,,20-24014434-5,RAMON L. FALCON 7056,1408,,1,4642-7649,,ARGENTINA,,IN,901-175531-2,0,0,0,,0,0
7823,BEEL SUR S.A.,,30-71245846-8,COCHABAMBA 3240,1252,C.A.B.A.,1,4931-3617,,ARGENTINA,,IN,901-340290-6,0,0,0,,202,2
7824,BALBICO S.A.C.I.F.I.,,30-53709831-3,USPALLATA 2430,1282,C.A.B.A.,1,4942-7568/7506 L. ROTATIVAS,,ARGENTINA,,IN,901-915315-5,0,0,0,,202,2
7825,TECH-HARD,,20-31659943-6,AV. BOEDO 414 7 H,0,,1,4931-0011,,ARGENTINA,,IN,1246283-07,0,0,0,,202,2
7826,JOSE KOTIK,,20-04538991-0,J.V.GONZALES 1035,1407,,1,4672-5558,,ARGENTINA,,IN,674350-01,0,0,0,,202,2
7827,MONDIAL S.P.A.,,,VIA G; KEPLERO;18-20124,0,20124 MILANO,25,TEL: 02668101 FAX: 0266810258,dam@mondial.it,ITALIA,,XE,IT00742870157,0,0,0,,0,0
7828,SUNMARI S.R.L.,,30-71216826-5,ARRIBEÑOS 2173,0,C.A.B.A.,1,4786-1142,,ARGENTINA,,IN,1250554-04,0,0,0,,202,2
7829,FRANCE LINEAIRE INDUSTRIE,ZONE D ACTIVITE BOIS PIERRE,,38280 JANNEYRIAS,0,,25,TEL: 0472149313,,FRANCIA,,XE,,0,0,0,,202,2
7830,FULLCAT S.R.L.,,30-71432890-1,AMENABAR 3 P A,1426,,1,,,ARGENTINA,,IN,902-703558-1,0,0,0,,202,2
7831,RYSEM,AV. SAENZ 327,23-10627111-9,,1437,,1,4911-7687,RYSEM1@YAHOO.COM.AR,ARGENTINA,,IN,789134-02,0,0,0,,202,2
7832,SANITARIOS TORINO S.R.L.,,30-64454566-7,,0,,2,4652-2861/6037,SUCURSALSANMARTIN@HOTMAIL.COM,ARGENTINA,,IN,902-099481-7,0,0,0,,202,2
7833,ADRIAN MERCADO S.A.,,30-71018343-7,AV. ALICIA M.DEJUSTO 740 4 19,1107,,1,4343-9893,,ARGENTINA,,IN,901-265134-1,0,0,0,,202,2
7834,MANFERRO S.A.,,33-70738250-9,ING. AGUSTIN ROCCA 530,0,RAMALLO,2,,,ARGENTINA,,IN,902-783575-6,0,0,0,,202,2
7835,XELLERS COMPUTACION,,20-21991932-9,AV. JOSE M. MORENO 351,1424,,1,4902-3322,,ARGENTINA,,IN,902426281,0,0,0,,202,2
7836,IL PLATO CATERING & FOODS,,27-33408714-5,ZAVALETA 245,1437,C.A.B.A.,1,4912-3316,15-5505-5478,ARGENTINA,,IN,1268294-02,0,0,0,,202,2
7837,HIDRAULICS WORK S.R.L.,,33-71075812-9,CALLAO 3769,0,VALENTIN ALSINA,2,,,ARGENTINA,,IN,902-551919-1,0,0,0,,202,2
7838,CASA ELICEIRY S.A.,,30-70861333-5,RUTA 2/KM.182,0,CASTELLI,2,0800-2229042,,ARGENTINA,,IN,902-555102-0,0,0,0,,202,2
7839,DUGOUR ALEJANDRO CLAUDIO,,20-14020356-5,FLORIDA 537/PISO1/LOCAL-464,1005,C.A.B.A.,1,4327-0276,,ARGENTINA,,IN,0025862-08,0,0,0,,202,2
7840,GATA S.A.,,30-54405202-7,TTE.GRAL.PERON 1314,1038,C.A.B.A,1,4383-4341,,ARGENTINA,,IN,114861-03,0,0,0,,202,2
7841,O.S.M.MAQUINARIAS,,30-71168723-4,COSQUIN 335,0,C.A.B.A,1,,OSM-MAQUINARIAS@YAHOO.COM.AR,ARGENTINA,,IN,901-307510-8,0,0,0,,202,2
7842,PARANA LUZ S.R.L.,,30-66324151-2,SARMIENTO 1489,0,C.A.B.A,1,4375-4112,,ARGENTINA,,IN,896441-06,0,0,0,,202,2
7843,MILTON TRADING CO; LIMITED,,,NO.0502; JINMAO BUILDING;699,0,NORTH CHOUZHOU ROAD YIWU,25,0086-0579-85545574,lifang2520@163.com,CHINA,,XE,,0,0,0,,0,0
7844,INTER. MESSENGER EXPRESS S.A.,,30-67853766-3,AV. INDEPENDENCIA 2182,1225,CDAD.AUTONOMA DE BS. AS,1,TEL: 4308-3555 / FAX: 4308-3444,,ARGENTINA,,IN,901-159314-1,0,0,0,,202,2
7845,IRG. INDUSTRIAL BUSINESS SRL,,,STR PECINISCA; NR6 SECTOR 5,5150,BUCURESTI,25,0040720068075 / FAX: 00404207001,irg.romania@yahoo.com,RUMANIA,,XE,,0,0,0,,202,2
7846,TRANSP.PACINI,,30-68916309-9,PEPIRI 1245/49,0,POMPEYA,1,4911-6269,,ARGENTINA,,IN,921-760764-7,0,0,0,,202,2
7847,THERMAL ARGENTINA S.A.,,30-70845953-0,LARRAZABAL 2747,1439,C.A.B.A.,1,4638-4422 L. ROTATIVAS,INFO@THERMAL.COM.AR,ARGENTINA,WWW.THERMAL.COM.AR,IN,1115266-04,0,0,0,,202,2
7848,BONN S.H.,,30-70870258-3,PTE.PERON 1799,1706,HAEDO,2,,DBONNESSERRE@YAHOO.COM.AR,ARGENTINA,,IN,30-70870258-3,0,0,0,,202,2
7849,GIUNCOR CORTES POR HILO,,27-34772660-0,AV.CROVARA 2991/93,1766,TABLADA,2,4453-8814,,ARGENTINA,WWW.GIUNCOR.COM.AR,IN,902-392961-1,0,0,0,,202,2
7850,BLEDMA DISTRIBUCIONES,,20-14575633-3,AGUERO 1847,1663,SAN MIGUEL,2,,,ARGENTINA,,IN,1075818-06,0,0,0,,202,2
7851,EMANUEL SANTAMARIA,,20-29906419-1,AVDA. BOEDO 416,1218,BOEDO,1,4932-5578,,ARGENTINA,,IN,1243725-05,0,0,0,,202,2
7852,GALVANOSUR,,20-08069091-7,BENITO P.GALDOS 1411,1879,QUILMES OESTE,2,4257-0683,ZINCADOS@GALVANOSUR.COM.AR,ARGENTINA,WWW.RESORTESAMEDIDA.COM.AR,IN,20-08069091-7,0,0,0,,202,2
7853,AMERICAN EXPRESS ARGENTINA S.A,,30-57481687-0,,0,C.A.B.A.,1,0810-888-2677,,ARGENTINA,,IN,,0,0,0,,202,2
7854,MULTICAM S.R.L.,,30-68522997-4,COLPAYO 365,1406,C.A.B.A.,1,4988-0824/ FAX: 4988-0824,,ARGENTINA,,IN,,0,0,0,,202,2
7855,FORMECA S.A.,,30-51695116-4,,0,C.A.B.A.,1,,,ARGENTINA,,IN,,0,0,0,,202,2
7856,BEY CORPORATION S.R.L.,,30-62830654-7,BONPLAND 1929,1414,C.A.B.A.,1,4771-1895/4773-2446,,ARGENTINA,,IN,738514-05,0,0,0,,202,2
7857,ABINCO S.A.,,30-69765481-6,AV.GRAL MOSCONI 3767,1419,C.A.B.A.,1,4502-9142/4501-5988,VENTAS@ABINCO.COM.AR,ARGENTINA,,IN,901-905361-4,0,0,0,,202,2
7858,D & C VISUAL S.R.L.,,30-70894554-0,PIEDRAS 153-3ro. A,1070,C.A.B.A.,1,4342-2654-6091,,ARGENTINA,,IN,901-205739-6,0,0,0,,202,2
7859,GRUPO XIMAX,,20-24294286-9,REPUBLICA DE ESLOVENIA 2172,1712,CASTELAR,2,15-6704-8636,JMSAVOY75@HOTMAIL.COM,ARGENTINA,,MT,,0,0,0,,202,2
7860,DON FELIX S.A.,,30-61669668-4,AV.CONSTITUCION 4053,7600,MAR DEL PLATA,2,,,ARGENTINA,,IN,,0,0,0,,202,2
7861,EVERPLAST S.A.,,30-68292450-7,PICHINCHA 3343,1824,LANUS ESTE,2,4246-1962,INFO@EVERPLASTSA.COM.AR,ARGENTINA,VENTAS@EVERPLAST.COM.AR,IN,30-68292450-7,0,0,0,,202,2
7862,FERRETERIA MORO S.A.,,30-71164837-9,AV.F.LACROZE 3037,1426,C.A.B.A,1,4555-6730,,ARGENTINA,,IN,1240746-01,0,0,0,,202,2
7863,MERIT MAR DEL PLATA HOTEL,AMBIENTE S.A.,30-61706950-0,LIBERTAD 2936,0,MAR DEL PLATA,2,,,ARGENTINA,,IN,904236140-0,0,0,0,,202,2
7864,TODOANTENA,,27-93361463-3,MEXICO 1799,1100,C.A.B.A.,1,4381-7773,,ARGENTINA,,IN,1156891-07,0,0,0,,202,2
7865,CEDIMAT S.R.L.,,30-70749823-0,CNEL.NICETO VEGA 5946,1414,C.A.B.A.,1,4778-3199,,ARGENTINA,,IN,901-049559-5,0,0,0,,202,2
7866,TOP SERVICE ELECTRODOMESTICOS,,30-71211817-9,,0,C.A.B.A,1,,,ARGENTINA,,IN,,0,0,0,,202,2
7867,NINGBO EVEREST ENCLOSURE TECH,18F;BUILDING 1; WISDOM VALLEY,,NO.18 TECHNOLOGY ROAD; CIXI,0,,25,0086-574-23661202,sales9@everestcase.com,CHINA,,XE,,0,0,0,,202,2
7868,ARTICULOS Y REPUESTOS HOGAR Y,CAMPING,27-14735996-4,AV.LA PLATA 1268,0,C.A.B.A.,1,4924-1623,INFO@IPMSHOP.COM.AR,ARGENTINA,WWW.IPMSHOP.COM.AR,IN,734851-7,0,0,0,,202,2
7869,LITTLE AKIABARA,,30-71007968-0,AV.SANTA FE 3253-LOC. 74,1425,C.A.B.A.,1,5777-8060,,ARGENTINA,,IN,901-229004-9,0,0,0,,202,2
7870,MARKET-CAR,,20-32187324-4,AV.CORDOBA 6049,1427,C.A.B.A.,1,4773-4549,VENTAS@MARKETCAR.COM.AR,ARGENTINA,,IN,1270080-11,0,0,0,,202,2
7871,NEUMATICOS CENTENARIO,,20-05828437-9,AV.ESTADO DE ISRAEL 4427,1185,C.A.B.A.,1,54-11-4867-4828,,ARGENTINA,WWW.NEUMATICOSCENTENARIO.COM,IN,REG.SIMPLIF.,0,0,0,,202,2
7872,AMS-ADVANCED MACHINE SYSTEMS,S.A.,30-71129031-8,AV.CONSTITUYENTES 5501-P.1 D.B,1431,C.A.B.A.,1,4571-9875 L.R.,ADMIN2@AMSARG.COM.AR,ARGENTINA,,IN,901-549709-2,0,0,0,,202,2
7873,ANSILA-ELECTRODOMISTICATE,,30-59546454-0,AV.CANONIGO CEL CORRO 165,1407,C.A.B.A.,1,4671-8631/8742/8762,VENTAS@ANSILA.COM.AR,ARGENTINA,WWW.ANSILA.COM.AR,IN,901-957325-7,0,0,0,,202,2
7874,CECCARELLI HNOS & TRISTAN SRL.,,30-51793971-0,BALCARCE 433,1704,RAMOS MEJIA,2,4653-6787,INFO@CECCARELLIANODIZADO.COM.AR,ARGENTINA,WWW.CECCARELLIANODIZADO.COM.AR,IN,30-51793971-0,0,0,0,,202,2
7875,CREW TECH S.A.,,30-71178023-4,DARWIN 1154 E.P. Dto.C,0,C.A.B.A.,1,,,ARGENTINA,,IN,901-316978-1,0,0,0,,202,2
7876,DATA COMPUTACION S.R.L.,,33-71130162-9,AV.LOPE DE VEGA 2989,0,C.A.B.A.,1,4568-2522,,ARGENTINA,,IN,901-443820-9,0,0,0,,202,2
7877,DOC DE OCTAVIO HUGO DORADO,,20-16916906-4,ING.EMILIO MITRE 1236,1706,VILLA SARMIENTO-MORON,2,11-15-4427-9600,DORADOOH@GMAIL.COM,ARGENTINA,,IN,20-16916906-4,0,0,0,,202,2
7878,LATIN WORK S.A.,,30-70808313-1,AV.GRAL PAZ 249,0,,2,,,ARGENTINA,,IN,901-062358-2,0,0,0,,202,2
7879,MICROMESS S.R.L.,,30-70776909-9,CALLE 115-MAESTRO DASSO 3427,1650,SAN MARTIN,2,4768-0577,TROFEO@ARGENTINA.COM,ARGENTINA,,IN,30-70776909-9,0,0,0,,202,2
7880,NOGUAL S.R.L.,,30-71415600-0,RAFAEL BIELSA 257,1427,C.A.B.A.,1,4553-6650,INFO@NOGUAL.COM.AR,ARGENTINA,WWW.NOGUAL.COM.AR,IN,901-601757-9,0,0,0,,202,2
7881,ROHEMA.COM.AR,,20-16725251-7,HUMBERTO 1° NRO.985/OF.1Y2,1103,C.A.B.A.,1,4307-5846,VENTAS@ROHEMA.COM.AR,ARGENTINA,,IN,901-190322-9,0,0,0,,202,2
7882,TRANSPORTES EL TOPO,,23-18624309-9,CALLE 827 N°2063,1881,QUILMES,2,4256-0350/4212-5678,,ARGENTINA,,IN,23-18624309-9,0,0,0,,202,2
7883,HORACIO MIGUEL SCIACCA,,20-10265820-6,PAREJA 2953,1419,C.A.B.A,1,15-4471-2375,,ARGENTINA,,MT,,0,0,0,,202,2
7884,FUGANTI SERGIO HERALDO,,20-11911895-7,CAAGUAZU 431,1768,VILLA MADERO,2,4652-3562,,ARGENTINA,,IN,20-11911895-7,0,0,0,,202,2
7885,CORRUONDA S.A.,,30-71216737-4,,1789,C.A.B.A.,1,4956-9090,,ARGENTINA,,IN,902-658389-5,0,0,0,,202,2
7886,TEVE COMPRAS,,20-12639796-9,AV.SANTA FE 2318,1023,C.A.B.A.,1,4824-4311,,ARGENTINA,,IN,1163555-10,0,0,0,,202,2
7887,ABRA AS KULELAGERSENTERET,,,POSTBOKS 1801 LADE,7440,TRONDHEIM,25,TEL: 73894410 / FAX: 73894411,j.ledal@abraas.no,NORUEGA,,XE,,0,0,0,,0,0
7888,ZHUZHOU CHUTIAN CEMENTED,CARBIDE CO; LTD,,GOLDEN VALLEY INDUSTRIAL PARK;,0,ZHUZHOU;HUNAN PROVINCE; CHINA,25,TEL: 0086-731-28107107,ivycarbidetool@163.com,CHINA,,XE,,0,0,0,,202,2
7889,RODANET SPAIN S.L,,,AVDA. PEÑA PRIETA; 26,2803,MADRID-ESPAÑA,25,,,ESPAÑA,,XE,,0,0,0,,202,2
7890,AUTOMOTORES LA FAVORITA S.A.,,30-58038493-1,CHICLANA 3335,0,C.A.B.A.,1,4911-4477//4912-2258,,ARGENTINA,,IN,399689-01,0,0,0,,202,2
7891,GIOACCHINI RUBEN DARIO,,20-24004505-3,LAS HERAS 765,1704,RAMOS MEJIA,2,,,ARGENTINA,,IN,902-825549-7,0,0,0,,202,2
7892,GTI SPORT CAR SERVICE,,20-25400836-3,AVDA.RIVADAVIA 10740,1408,C.A.B.A.,1,4644-2196,INFO@GTISPORT.COM.AR,ARGENTINA,,IN,901-658361-9,0,0,0,,202,2
7893,HAPPY BUY ARGENTINA S.R.L.,,30-71137924-6,AV. RAUL SCALABRINI ORTIZ 361,1414,C.A.B.A.,1,,,ARGENTINA,,IN,1217723-07,0,0,0,,202,2
7894,HARD COMPUTERS,,27-23701467-2,DEL BARCO CENTENERA 1968,0,C.A.B.A.,1,4921-3255,HARCOMPUTERS.COM.AR,ARGENTINA,INFO@HARDCOMPUTERS.COM.AR,IN,1165118-11,0,0,0,,202,2
7895,NEXT-ROD,,27-21568227-2,CURAPALIGUE 1663,1406,C.A.B.A.,1,4924-2309//FAX.4922-7285,ABADIA1@FIBERTEL.COM.AR,ARGENTINA,,IN,1051016-08,0,0,0,,202,2
7896,KOHOUT MARCELA ALEJANDRA,,27-20647964-2,JUNCAL 1141,1062,C.A.B.A.,1,,,ARGENTINA,,IN,1064698-01,0,0,0,,202,2
7897,ZUCCOLI MARIA CAROLINA,,27-31003149-1,AYACUCHO 50,0,C.A.B.A.,1,4953-0526,,ARGENTINA,,CF,656564-8,0,0,0,,202,2
7898,BUENO DANIEL EDUARDO,,20-18079040-4,AV.CABILDO 2040-LOC.50,1428,C.A.B.A.,1,,,ARGENTINA,,IN,1231813-02,0,0,0,,202,2
7899,ACEROPLAT S.A.,,30-70910825-1,CRISOLOGO LARRALDE 2615,1870,AVELLANEDA,2,4265-1000 L.R.,VENTAS@ACEROPLATSA.COM.AR,ARGENTINA,WWW.ACEROPLATSA.COM.AR,IN,30-70910825-1,0,0,0,,202,2
7900,FERRETERIA BROWN,,20-17751469-2,AV.SAN MARTIR 776,1672,VILLA LYNCH,2,4755-1031/FAX.4753-1184,,ARGENTINA,,IN,902-466996-0,0,0,0,,202,2
7901,FERRETERIA L.G.,GARRO C GASTON Y LA REGINA MAT,30-71455404-9,CULLEN 5323,1431,C.A.B.A.,1,,,ARGENTINA,,IN,901-338517-2,0,0,0,,202,2
7902,GINO SANTINI S.R.L.,,30-66709602-9,RUTA 9-KM. 206,2914,RAMALLO,2,03329-493335,,ARGENTINA,,IN,30-66709602-9,0,0,0,,202,2
7903,HERSOL METAL,,33-70993514-9,AV.MITRE 4402,1678,CASEROS,2,4750-1297 FAX. 4759-6695,HERSOLMETAL@HOTMAIL.COM,ARGENTINA,,IN,33-70993514-9,0,0,0,,202,2
7904,LA CASA DE LAS LIJAS,,27-04840363-3,AV.SAN MARTIN 2936,1752,LOMAS DEL MIRADOR,2,4699-0019,,ARGENTINA,,IN,902-887036-5,0,0,0,,202,2
7905,OLIMPIA,,20-93789971-9,BATALLA DEL PARI 1080,1416,C.A.B.A.,1,15-5459-9962,,ARGENTINA,,IN,20-93789971-9,0,0,0,,202,2
7906,P.M.S. SH,,30-68600019-9,MORENO 5083,1716,LA TABLADA,2,4454-0288/ FAX. 4454-7755,PMSSH@DATAMARKETS.COM.AR,ARGENTINA,WWW.PMSSH.COM.AR,IN,30-68600019-9,0,0,0,,202,2
7907,S.G.VECTES S.R.L.,,30-71441555-3,NOGOYA 2587- P.3 A,1417,C.A.B.A.,1,,SGVECTES@GMAIL.COM,ARGENTINA,,IN,901-412853-4,0,0,0,,202,2
7908,EXPRESO ALEM S.R.L.,,30-61863893-2,FERRE 2877,0,C.A.B.A.,1,4918-2005,,ARGENTINA,,IN,914-530292-1,0,0,0,,202,2
7909,ADRIAN MERCADO S.A.,,30-71018343-7,AV.ALICIA M.DE JUSTO 740-P.4,1107,C.A.B.A.,1,4343-9893 L.R.,,ARGENTINA,,IN,901-265134-1,0,0,0,,202,2
7910,NINGBO HIKING-ON ENCLOSURE CO,,,RM. 526 (YIPIN SPACE MANSION),0,HUSHAN ST. CIXI; ZHEJIANG,25,13968271923/13566064088,sales@hikingbox.com,JAPON,,XE,,0,0,0,,0,0
7911,AGRISOL S.A.,,30-64165910-6,AV.INDEPENDENCIA 2944,1225,CDAD. AUTONOMA DE BUENOS AIRES,1,4932-6011 / 4957-6900,,ARGENTINA,,IN,901-957094-2,0,0,0,,202,2
7912,ARTEFO DE MANUEL M.FOVAKIS,,20-10116407-2,AV.SAENZ 719,1437,CDAD. AUTONOMA DE BUENOS AIRES,1,4911-0252,,ARGENTINA,,IN,902-711865-3,0,0,0,,202,2
